activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,13316481,[],CHEMBL2388273,Antiviral activity against Influenza A virus H1N1 infected in dog MDCK cells after 48 hrs by CPE inhibition assay,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)O[C@H](c1nc2ccccc2c(=O)n1[C@@H]1C[C@]2(OC1=O)c1ccccc1N1C(=O)[C@H](C)N[C@H]12)C(C)C,,,CHEMBL2385024,J. Nat. Prod.,2013,,CHEMBL2386534,DEOXYNORTRYPTOQUIVALINE,CHEMBL2386534,4.06,False,http://www.openphacts.org/units/Nanomolar,1896951,=,1,True,=,,IC50,nM,,87000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,87.0
,13316482,[],CHEMBL2388273,Antiviral activity against Influenza A virus H1N1 infected in dog MDCK cells after 48 hrs by CPE inhibition assay,F,BAO_0000190,BAO_0000218,organism-based format,CC(C)=C1NC(=O)[C@@H](C[C@]2(O)c3ccccc3N3C(=O)C(C)(C)N[C@H]32)n2c1nc1ccccc1c2=O,,,CHEMBL2385024,J. Nat. Prod.,2013,,CHEMBL2386533,,CHEMBL2386533,4.00,False,http://www.openphacts.org/units/Nanomolar,1896950,=,1,True,=,,IC50,nM,,100000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,100.0
,13316483,[],CHEMBL2388273,Antiviral activity against Influenza A virus H1N1 infected in dog MDCK cells after 48 hrs by CPE inhibition assay,F,BAO_0000190,BAO_0000218,organism-based format,CC(C)=C1NC(=O)[C@@H](C[C@]2(O)c3ccccc3N3C(=O)[C@H](C)N[C@H]32)n2c1nc1ccccc1c2=O,,,CHEMBL2385024,J. Nat. Prod.,2013,,CHEMBL2385095,,CHEMBL2385095,4.09,False,http://www.openphacts.org/units/Nanomolar,1896949,=,1,True,=,,IC50,nM,,82000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,82.0
,13316484,[],CHEMBL2388273,Antiviral activity against Influenza A virus H1N1 infected in dog MDCK cells after 48 hrs by CPE inhibition assay,F,BAO_0000190,BAO_0000218,organism-based format,CC(C)[C@@H]1NC(=O)[C@@H](C[C@]2(O)C(=O)Nc3ccccc32)n2c1nc1ccccc1c2=O,,,CHEMBL2385024,J. Nat. Prod.,2013,,CHEMBL2386532,EPI-CLADOQUINAZOLINE,CHEMBL2386532,4.00,False,http://www.openphacts.org/units/Nanomolar,1896948,=,1,True,=,,IC50,nM,,100000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,100.0
,13316485,[],CHEMBL2388273,Antiviral activity against Influenza A virus H1N1 infected in dog MDCK cells after 48 hrs by CPE inhibition assay,F,BAO_0000190,BAO_0000218,organism-based format,CC(C)[C@H]1NC(=O)[C@@H](C[C@]2(O)C(=O)Nc3ccccc32)n2c1nc1ccccc1c2=O,,,CHEMBL2385024,J. Nat. Prod.,2013,,CHEMBL2386531,CLADOQUINAZOLINE,CHEMBL2386531,4.00,False,http://www.openphacts.org/units/Nanomolar,1896947,=,1,True,=,,IC50,nM,,100000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,100.0
,13316486,[],CHEMBL2388273,Antiviral activity against Influenza A virus H1N1 infected in dog MDCK cells after 48 hrs by CPE inhibition assay,F,BAO_0000190,BAO_0000218,organism-based format,O=C1NC(=O)[C@H](Cc2c[nH]c3ccccc23)n2c1nc1ccccc1c2=O,,,CHEMBL2385024,J. Nat. Prod.,2013,,CHEMBL2386530,,CHEMBL2386530,4.07,False,http://www.openphacts.org/units/Nanomolar,1896946,=,1,True,=,,IC50,nM,,85000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,85.0
,13316487,[],CHEMBL2388273,Antiviral activity against Influenza A virus H1N1 infected in dog MDCK cells after 48 hrs by CPE inhibition assay,F,BAO_0000190,BAO_0000218,organism-based format,O=C1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)n2c1nc1ccccc1c2=O,,,CHEMBL2385024,J. Nat. Prod.,2013,,CHEMBL2386529,,CHEMBL2386529,4.00,False,http://www.openphacts.org/units/Nanomolar,1896945,=,1,True,=,,IC50,nM,,100000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,100.0
,13316488,[],CHEMBL2388273,Antiviral activity against Influenza A virus H1N1 infected in dog MDCK cells after 48 hrs by CPE inhibition assay,F,BAO_0000190,BAO_0000218,organism-based format,O=C1N[C@@H](O)c2nc3ccccc3c(=O)n2[C@@H]1Cc1c[nH]c2ccccc12,,,CHEMBL2385024,J. Nat. Prod.,2013,,CHEMBL2386528,,CHEMBL2386528,4.00,False,http://www.openphacts.org/units/Nanomolar,1896944,=,1,True,=,,IC50,nM,,100000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,100.0
,13318370,[],CHEMBL2389296,Antiviral activity against Influenza A virus A/Hong Kong/8/68(H3N2) infected in dog MDCK cells after 3 days by CPE assay,F,BAO_0000190,BAO_0000218,organism-based format,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,,,CHEMBL2384926,J. Nat. Prod.,2013,,CHEMBL1643,RIBAVIRIN,CHEMBL1643,6.39,False,http://www.openphacts.org/units/Nanomolar,1897190,=,1,True,=,,IC50,nM,,410.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,0.41
,13318371,[],CHEMBL2389296,Antiviral activity against Influenza A virus A/Hong Kong/8/68(H3N2) infected in dog MDCK cells after 3 days by CPE assay,F,BAO_0000190,BAO_0000218,organism-based format,CC[C@@H](C)[C@H]1NC(=O)[C@@H](C)NC(=O)c2ccccc2NC(=O)[C@@H]([C@@H](O)c2ccccc2)N(C)C1=O,,,CHEMBL2384926,J. Nat. Prod.,2013,,CHEMBL2386713,,CHEMBL2386713,5.09,False,http://www.openphacts.org/units/Nanomolar,1897188,=,1,True,=,,IC50,nM,,8100.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,8.1
,13318372,[],CHEMBL2389297,Antiviral activity against Influenza A virus (A/WSN/1933(H1N1)) infected in dog MDCK cells after 3 days by CPE assay,F,BAO_0000190,BAO_0000218,organism-based format,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,,,CHEMBL2384926,J. Nat. Prod.,2013,,CHEMBL1643,RIBAVIRIN,CHEMBL1643,4.70,False,http://www.openphacts.org/units/Nanomolar,1897190,=,1,True,=,,IC50,nM,,20200.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,20.2
,13318373,[],CHEMBL2389297,Antiviral activity against Influenza A virus (A/WSN/1933(H1N1)) infected in dog MDCK cells after 3 days by CPE assay,F,BAO_0000190,BAO_0000218,organism-based format,CC[C@@H](C)[C@H]1NC(=O)[C@@H](C)NC(=O)c2ccccc2NC(=O)[C@@H]([C@@H](O)c2ccccc2)N(C)C1=O,,,CHEMBL2384926,J. Nat. Prod.,2013,,CHEMBL2386713,,CHEMBL2386713,4.82,False,http://www.openphacts.org/units/Nanomolar,1897188,=,1,True,=,,IC50,nM,,15000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,15.0
Not Active,13467673,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,O=[N+]([O-])c1ccc(OCc2ccccc2)c2nonc12,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430531,,CHEMBL2430531,,False,,1921128,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
Not Active,13467674,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(CSc2ccc(Cl)c3nonc23)cc1,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430530,,CHEMBL2430530,,False,,1921127,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
Not Active,13467675,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(CSc2ccc(NCc3ccccc3)c3nonc23)cc1,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430529,,CHEMBL2430529,,False,,1921126,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
Not Active,13467676,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,CNc1ccc(SCc2ccc(OC)cc2)c2nonc12,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430528,,CHEMBL2430528,,False,,1921125,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
Not Active,13467677,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,O=[N+]([O-])c1ccc(Nc2ccc(O)cc2)c2nonc12,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2312749,,CHEMBL2312749,,False,,1921124,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
,13467678,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,O=[N+]([O-])c1ccc(Nc2ccccc2S)c2nonc12,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430452,,CHEMBL2430452,4.70,False,http://www.openphacts.org/units/Nanomolar,1921028,=,1,True,=,,IC50,nM,,20000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,20.0
Not Active,13467679,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,O=[N+]([O-])c1ccc(Nc2ccccc2O)c2nonc12,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL1595909,,CHEMBL1595909,,False,,1921027,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
Not Active,13467680,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,COc1cccc(Oc2ccc([N+](=O)[O-])c3nonc23)c1,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430451,,CHEMBL2430451,,False,,1921026,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
,13467681,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,O=[N+]([O-])c1ccc(Oc2cccc(Br)c2)c2nonc12,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430450,,CHEMBL2430450,4.70,False,http://www.openphacts.org/units/Nanomolar,1921025,=,1,True,=,,IC50,nM,,20000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,20.0
,13467682,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,O=Cc1ccc(Oc2ccc([N+](=O)[O-])c3nonc23)cc1,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430449,,CHEMBL2430449,4.70,False,http://www.openphacts.org/units/Nanomolar,1921024,=,1,True,=,,IC50,nM,,20000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,20.0
,13467683,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,O=[N+]([O-])c1ccc(Oc2ccc(CCO)cc2)c2nonc12,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430448,,CHEMBL2430448,5.00,False,http://www.openphacts.org/units/Nanomolar,1921023,=,1,True,=,,IC50,nM,,10000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,10.0
Not Active,13467684,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,N#Cc1ccc(Oc2ccc([N+](=O)[O-])c3nonc23)cc1,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430447,,CHEMBL2430447,,False,,1921022,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
,13467685,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(Oc2ccc([N+](=O)[O-])c3nonc23)cc1,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430446,,CHEMBL2430446,4.52,False,http://www.openphacts.org/units/Nanomolar,1921021,=,1,True,=,,IC50,nM,,30000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,30.0
,13467686,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,O=[N+]([O-])c1ccc(Sc2ccccc2Br)c2nonc12,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430543,,CHEMBL2430543,,False,http://www.openphacts.org/units/Nanomolar,1921142,>,1,True,>,,IC50,nM,,10000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,10.0
,13467687,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,Nc1cccc(Sc2ccc([N+](=O)[O-])c3nonc23)c1,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430542,,CHEMBL2430542,5.00,False,http://www.openphacts.org/units/Nanomolar,1921141,=,1,True,=,,IC50,nM,,10000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,10.0
,13467688,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,O=[N+]([O-])c1ccc(Sc2ccc([N+](=O)[O-])c3nonc23)cc1,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430541,,CHEMBL2430541,5.00,False,http://www.openphacts.org/units/Nanomolar,1921140,=,1,True,=,,IC50,nM,,10000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,10.0
,13467689,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,O=[N+]([O-])c1ccc(Sc2ccc(Br)cc2)c2nonc12,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430540,,CHEMBL2430540,5.00,False,http://www.openphacts.org/units/Nanomolar,1921139,=,1,True,=,,IC50,nM,,10000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,10.0
,13467690,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,O=[N+]([O-])c1ccc(Sc2ccc(F)cc2)c2nonc12,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430539,,CHEMBL2430539,5.30,False,http://www.openphacts.org/units/Nanomolar,1921138,=,1,True,=,,IC50,nM,,5000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,5.0
,13467691,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,O=[N+]([O-])c1ccc(Sc2ccc(Cl)cc2)c2nonc12,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430538,,CHEMBL2430538,5.00,False,http://www.openphacts.org/units/Nanomolar,1921137,=,1,True,=,,IC50,nM,,10000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,10.0
Not Active,13467692,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,O=[N+]([O-])c1ccc(Sc2ccccc2)c2nonc12,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430537,,CHEMBL2430537,,False,,1921136,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
Not Active,13467693,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(Sc2ccc([N+](=O)[O-])c3nonc23)cc1,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2409289,,CHEMBL2409289,,False,,1921135,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
,13467694,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,O=[N+]([O-])c1cccc(CSc2ccc([N+](=O)[O-])c3nonc23)c1,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430536,,CHEMBL2430536,6.00,False,http://www.openphacts.org/units/Nanomolar,1921134,=,1,True,=,,IC50,nM,,1000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,1.0
,13467695,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,O=[N+]([O-])c1ccc(SCc2ccc(Br)cc2)c2nonc12,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430535,,CHEMBL2430535,,False,http://www.openphacts.org/units/Nanomolar,1921133,>=,1,True,>=,,IC50,nM,,5000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,5.0
Not Active,13467696,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,O=[N+]([O-])c1ccc(SCc2ccc(F)cc2)c2nonc12,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430534,,CHEMBL2430534,,False,,1921132,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
Not Active,13467697,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,O=[N+]([O-])c1ccc(SCc2ccc(Cl)cc2)c2nonc12,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430533,,CHEMBL2430533,,False,,1921131,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
Not Active,13467698,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,O=[N+]([O-])c1ccc(SCc2ccccc2)c2nonc12,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2430532,,CHEMBL2430532,,False,,1921130,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
,13467699,[],CHEMBL2434811,Antiviral activity against Influenza A virus A/WSN/33(H1N1) infected in MDCK cells after 48 hrs by plaque reduction assay,F,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(CSc2ccc([N+](=O)[O-])c3nonc23)cc1,,,CHEMBL2429796,Bioorg. Med. Chem. Lett.,2013,,CHEMBL2409281,,CHEMBL2409281,5.30,False,http://www.openphacts.org/units/Nanomolar,1921129,=,1,True,=,,IC50,nM,,5000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,5.0
,13846333,[],CHEMBL3096926,Antiviral activity against Influenza A/PR8/H1N1 virus infected in MDCK cells assessed as inhibition of virus yield after 24 hrs,F,BAO_0000190,BAO_0000218,organism-based format,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,,,CHEMBL3091354,Bioorg. Med. Chem.,2013,,CHEMBL1643,RIBAVIRIN,CHEMBL1643,4.85,False,http://www.openphacts.org/units/Nanomolar,1953552,=,1,True,=,,IC50,nM,,14000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,14.0
,13846336,[],CHEMBL3096926,Antiviral activity against Influenza A/PR8/H1N1 virus infected in MDCK cells assessed as inhibition of virus yield after 24 hrs,F,BAO_0000190,BAO_0000218,organism-based format,CCCCC(=O)OCCc1ccc(O)c(O)c1,,,CHEMBL3091354,Bioorg. Med. Chem.,2013,,CHEMBL3093467,,CHEMBL3093467,4.47,False,http://www.openphacts.org/units/Nanomolar,1953549,=,1,True,=,,IC50,nM,,34000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,34.0
,13846337,[],CHEMBL3096926,Antiviral activity against Influenza A/PR8/H1N1 virus infected in MDCK cells assessed as inhibition of virus yield after 24 hrs,F,BAO_0000190,BAO_0000218,organism-based format,CCCC(=O)OCCc1ccc(O)c(O)c1,,,CHEMBL3091354,Bioorg. Med. Chem.,2013,,CHEMBL1950046,HYDROXYTYROSOL BUTANOATE,CHEMBL1950046,4.53,False,http://www.openphacts.org/units/Nanomolar,1953548,=,1,True,=,,IC50,nM,,29800.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,29.8
,13888229,[],CHEMBL3107648,Antiviral activity against Influenza A virus A/California/07/2009 (H1N1) infected in MDCK cells assessed as reduction in virus plaque formation after 5 days,F,BAO_0000190,BAO_0000218,organism-based format,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,,,CHEMBL3102796,Bioorg. Med. Chem. Lett.,2014,,CHEMBL1229,OSELTAMIVIR,CHEMBL1229,9.00,False,http://www.openphacts.org/units/Nanomolar,1959607,=,1,True,=,,IC50,nM,,1.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,0.001
,13888230,[],CHEMBL3107648,Antiviral activity against Influenza A virus A/California/07/2009 (H1N1) infected in MDCK cells assessed as reduction in virus plaque formation after 5 days,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,,,CHEMBL3102796,Bioorg. Med. Chem. Lett.,2014,,CHEMBL222813,ZANAMIVIR,CHEMBL222813,8.00,False,http://www.openphacts.org/units/Nanomolar,1959606,=,1,True,=,,IC50,nM,,10.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,0.01
,13888231,[],CHEMBL3107648,Antiviral activity against Influenza A virus A/California/07/2009 (H1N1) infected in MDCK cells assessed as reduction in virus plaque formation after 5 days,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)N[C@@H]1[C@@H](NC(=N)N)CC(SCCOCCOCCOCCOCCOCCSC2(C(=O)O)C[C@H](NC(N)=O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,,,CHEMBL3102796,Bioorg. Med. Chem. Lett.,2014,,CHEMBL3104604,,CHEMBL3104604,6.00,False,http://www.openphacts.org/units/Nanomolar,1959619,=,1,True,=,,IC50,nM,,1000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,1.0
,13888232,[],CHEMBL3107648,Antiviral activity against Influenza A virus A/California/07/2009 (H1N1) infected in MDCK cells assessed as reduction in virus plaque formation after 5 days,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)N[C@@H]1[C@@H](NC(=N)N)CC(SCCOCCOCCOCCOCCSC2(C(=O)O)C[C@H](NC(=N)N)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,,,CHEMBL3102796,Bioorg. Med. Chem. Lett.,2014,,CHEMBL3104603,,CHEMBL3104603,6.00,False,http://www.openphacts.org/units/Nanomolar,1959618,=,1,True,=,,IC50,nM,,1000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,1.0
,13888233,[],CHEMBL3107648,Antiviral activity against Influenza A virus A/California/07/2009 (H1N1) infected in MDCK cells assessed as reduction in virus plaque formation after 5 days,F,BAO_0000190,BAO_0000218,organism-based format,CC(=O)N[C@@H]1[C@@H](NC(=N)N)CC(SCCOCCOCCOCCSC2(C(=O)O)C[C@H](NC(=N)N)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,,,CHEMBL3102796,Bioorg. Med. Chem. Lett.,2014,,CHEMBL3104602,,CHEMBL3104602,6.00,False,http://www.openphacts.org/units/Nanomolar,1959617,=,1,True,=,,IC50,nM,,1000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,1.0
